PREFERRED_NAME,MoleculeID,LogP_pred,MP_pred,BP_pred,LogVP_pred,LogWS_pred,LogHL_pred,RT_pred,LogKOA_pred,LogD55_pred,LogD74_pred,LogOH_pred,LogKoc_pred,nbAtoms,nbHeavyAtoms,nbC,nbO,nbN,nbAromAtom,nbRing,nbHeteroRing,Sp3Sp2HybRatio,nbRotBd,nbHBdAcc,ndHBdDon,nbLipinskiFailures,TopoPolSurfAir,MolarRefract,CombDipolPolariz,MolWeight,LogBCF_pred,BioDeg_LogHalfLife_pred,ReadyBiodeg_pred,LogKM_pred,FUB_pred,Clint_pred
Calcium carbonate,DTXSID3036238,-0.52090106295987,187.847414752167,299.148937442812,-1.97637017912693,0.249099336005198,-8.41273629698268,0,6.36710528352351,-4.9190558778518,-6.81903873291383,-13.4594089188266,0.584806891977314,6,4,1,3,0,0,0,0,0,0,3,2,0,57.53,9.4982,0.418,62.000393924,0.692499785118246,0.879542831275615,1,-0.845229463449874,0.876605260517889,1.27508840626517
Calcium cyanamide,DTXSID6020353,-0.810935991798293,188.138971531109,185.427146263761,-2.19168041571373,1.09056215450305,-5.71975049440364,0,3.67890418162177,-1.26905119746139,-0.821049857738094,-11.3000991294002,0.6552952058737,5,3,1,0,2,0,0,0,NaN,0,2,1,0,49.81,10.8777,1.18,42.021798064,0.31464326030084,0.879666108631243,1,-0.713248087422801,0.940169656463086,1.13953858246791
Camphor,DTXSID5030955,2.64097115829769,80.9873463716212,204.643747270455,-0.467649948587358,-2.30979643767568,-4.1002255492224,10.9523931999457,4.84624944539042,2.64097115829769,2.64097115829769,-10.7459569996275,3.26501729371828,27,11,10,1,0,0,2,0,0.9,0,1,0,0,17.07,43.7625,0.701,152.120115132,1.16660999619804,0.712870786917091,1,-1.08767127955047,0.336424536890215,1.02109363192815
Caprolactam,DTXSID4020240,-1.19887078377035,61.2069375562609,262.550310928231,-2.58469945965243,-0.044630704275803,-6.09255264096534,1.76560018985524,6.28519177551912,-1.19887625468789,-1.19930513965355,-11.1696002434831,1.40419995393709,19,8,6,1,1,0,1,1,0.833333333333333,0,2,1,0,29.1,25.4377,0.913,113.084063972,0.333203220139674,0.65665373917443,1,-0.920551066721115,0.834148804807034,1.36877416212277
Caprolactam,DTXSID4020240,-1.19887078377035,61.2069375562609,262.550310928231,-2.58469945965243,-0.044630704275803,-6.09255264096534,1.76560018985524,6.28519177551912,-1.19887625468789,-1.19930513965355,-11.1696002434831,1.40419995393709,19,8,6,1,1,0,1,1,0.833333333333333,0,2,1,0,29.1,25.4377,0.913,113.084063972,0.333203220139674,0.65665373917443,1,-0.920551066721115,0.834148804807034,1.36877416212277
Capsaicin,DTXSID9020241,3.4082448015416,78.4255866438742,318.656911026742,-9.37391874269007,-4.26195415372962,-9.24558718325336,16.6929005020263,9.30480943123386,1.82405580544171,3.24072667092765,-10.2092698624649,2.88319413093052,49,22,18,3,1,6,1,0,0.5,10,2,2,0,58.56,61.4447,2.084,305.199093724001,1.12647060036964,0.52470826229201,0,-0.721520873086256,0.092637593553378,-0.384990520829677
Captan,DTXSID9020243,2.73334057562994,170.575941044204,302.113512968616,-6.84756807103195,-4.51890644767042,-5.39598223370799,13.4421125876172,8.83477204527336,2.73317862623852,2.73333853643249,-10.574528678453,2.41726571913661,24,16,9,2,1,0,2,1,0.555555555555556,2,3,0,0,62.68,68.1818,1.037,298.934132536,1.99743814330719,0.851402560393486,0,-0.102066791286486,0.14927754404597,0.16973262894606
Carbadox,DTXSID6043913,1.43155094237293,233.807948424559,319.50390893064,-7.45134910191917,-2.79040941871275,-7.51388489342034,8.02584587851781,8.41250174054923,1.43154797321322,1.4315509049933,-10.9714414947504,2.28546201111646,29,19,11,4,4,10,2,1,0.181818181818182,4,4,0,0,104.9,22.9049,2.822,262.0702048,0.330521580818891,0.549792581589975,0,-0.298998170820927,0.359172819287669,0.777522175476122
Carbaryl,DTXSID9020247,2.38503735508403,146.956391865761,312.240573949661,-5.92955414947567,-3.21008703857837,-8.80985177991906,11.8780503964305,9.12769769567863,2.37994123966273,2.09777908678415,-10.9117604957904,2.38422714530339,26,15,12,2,1,10,2,0,0.083333333333333,3,2,1,0,38.33,14.4895,1.178,201.078978592,1.01417068268795,0.550821077375671,0,-1.13888225632164,0.603079386555592,1.12778143964312
2-(2-Ethoxyethoxy)ethyl acetate,DTXSID6026905,0.455688493382879,-25.5715723547991,214.212596256005,-0.978515339563599,0.106439648896991,-4.32820605085063,6.55580301803313,4.85765242069392,0.455688493382879,0.455688493382879,-10.9117582902056,1.35280072655645,28,12,8,4,0,0,0,0,0.875,8,4,0,0,44.76,43.7936,0.928,176.104858992,0.344635651479715,0.616509138901955,1,-0.668706918893422,0.880019614905909,-0.510152100784739
Carbofuran,DTXSID9020249,2.32177169266374,138.285815968182,281.10778137158,-5.29978840032905,-2.70019170033165,-9.03648991591287,10.3764545070676,8.55867579413879,2.2903298165088,1.47891097152969,-10.8340639607141,1.93768461752978,31,16,12,3,1,6,2,1,0.416666666666667,3,2,1,0,47.56,34.6312,1.381,221.10519334,0.89203456640017,0.549479076651995,0,-0.260920530657967,0.381195240732673,-5.64245140846351
Carbon dioxide,DTXSID4027028,0.627000719710236,-47.3033332078468,-61.4092662016488,4.37735363279115,-1.26439069315185,-3.16947611013327,NaN,1.56535453171845,0.627000719710236,0.627000719710236,-14.7371852160205,0.950418952834532,3,3,1,2,0,0,0,0,NaN,0,2,0,0,34.14,6.3844,1.017,43.98982924,0.605553240438677,1.32603995836027,1,-0.762027389837491,0.873293431941129,1.14049894451523
Carbon disulfide,DTXSID6023947,1.95654662201181,-94.1983241638082,47.295969795512,2.56277242441408,-1.6699626087579,-2.02461254382156,NaN,2.26271594460091,1.95654662201181,1.95654662201181,-12.9300294793593,2.27322839024728,3,3,1,0,0,0,0,0,NaN,0,0,0,0,64.18,22.3662,1.513,75.944142,1.26107480055692,1.25626334968906,0,-0.66608561387972,0.023577704751617,1.14176210171386
Carbon tetrabromide,DTXSID8060327,3.38731548645043,78.4299565050014,189.304180680596,-0.385884351537116,-3.10629174882489,-1.62607152381824,32.5678513677367,4.49730241206654,3.38731548645043,3.38731548645043,-15.2407433291468,2.38898078155014,5,5,1,0,0,0,0,0,1,0,0,0,0,0,37.2446,0.692,327.6733484,1.22921607980822,1.233063650117,0,-1.04317497612775,0.114665986129207,1.12729017808259
Carbon tetrachloride,DTXSID8020250,2.77244726513299,-12.4934808918973,75.7294255057504,1.89734370505881,-2.13835043273653,-1.53663577806455,10.3557938187583,2.78090344550457,2.77244726513299,2.77244726513299,-15.8535155538255,1.84387118313568,5,5,1,0,0,0,0,0,1,0,0,0,0,0,26.849,0.376,151.87541072,1.01917806657507,1.30001409180637,0,-1.13427538791344,0.019918726645629,1.05181918950365
Carbonic difluoride,DTXSID7059858,0.777154525577883,-117.171170270387,-78.1276950582263,4.43335490815917,-1.38144468071709,-1.85898286775901,0,1.31592760479471,0.777154525577883,0.777154525577883,-15.3749943119757,1.64008944401245,4,4,1,1,0,0,0,0,0,0,1,0,0,17.07,7.9452,0.664,65.99172106,0.625481641763684,0.995895928703624,1,-0.906501523752452,0.697543480660454,1.13541195675827
Carbonyl sulfide,DTXSID6023949,0.584744618226752,-105.221125230536,-40.0882456888273,3.89288537629838,0.522521626210233,-4.43465738274034,NaN,2.18400772721396,0.584744618226752,0.584744618226752,-12.9805661181709,1.67073311697692,3,3,1,1,0,0,0,0,NaN,0,1,0,0,49.16,14.3753,1.265,59.96698562,0.905409783227242,1.14018846106837,1,-0.70414431580105,0.222050962458571,1.13773331829744
Catechol,DTXSID3020257,0.835981846153508,102.93757021439,253.058544598381,-2.72245175259429,0.340619543298552,-6.76568626040489,1.99201366049836,7.58453642679172,0.835895803822872,0.829199815330653,-10.1437552922547,1.44039734658207,14,8,6,2,0,6,1,0,0,0,0,2,0,40.46,5.1292,1.273,110.036779432,1.20631789284156,0.86054242570016,1,-0.962235676389832,0.565439109085016,1.14293732955235
Chloramine-T,DTXSID6040321,1.67703134768542,237.185881234283,285.494873965373,-5.22464536434821,-2.31371218777877,-7.08438388995181,7.82165870976095,7.7133241980304,1.67497696356768,1.53821137550386,-11.6201186952426,2.12090178779427,20,12,7,2,1,6,1,0,0.142857142857143,2,3,1,0,54.55,22.7459,1.5,204.996427176,0.363382362309361,0.696201368908592,0,-0.998911694391383,0.58827768196002,0.743749074592323
Chloramphenicol,DTXSID7020265,1.09736502874391,157.248114651998,317.452474786434,-10.6726884586916,-2.19491702983103,-9.89628691788115,7.66226488228533,9.23776050446876,1.09730894048002,1.09293219198852,-10.7241638741545,2.06297307757849,32,20,11,5,2,6,1,0,0.363636363636364,7,4,3,0,112.7,43.3689,2.107,322.012326844,0.296476146402237,0.638004742307352,0,-0.699044228820302,0.428477274488406,-0.121110544101353
Chlordane,DTXSID7020267,6.13206012453403,104.367649318559,328.827387003206,-4.68687431550379,-6.88768330661786,-3.69816522963038,21.4882439567785,9.59771094946978,6.13206012453403,6.13206012453403,-12.1547731701488,4.72315873011108,24,18,10,0,0,0,3,0,0.8,0,0,0,0,0,78.1776,1.442,405.797771632,4.24566430849085,2.02918292479156,0,2.18619809791743,0.020608892984413,0.902054362081937
Chlordimeform,DTXSID2037508,2.74451013290821,52.0276444873741,274.586603492005,-2.69064908559361,-2.94882132604953,-5.38588489840409,9.61187337026507,5.64402772141626,-0.612008726879653,1.27325544477934,-10.7737634917722,2.69562382867791,26,13,10,0,2,6,1,0,0.3,2,2,0,0,15.6,32.5621,1.085,196.076726096,1.50984349509934,0.526657833583539,0,-0.018441869063492,0.521151137083165,1.21761532489987
Chlorobenzene,DTXSID4020298,2.83263665817997,-28.0721254125178,141.402378687389,1.03535052644199,-2.42575868953209,-2.56055903521693,6.07082824221874,3.61476692885663,2.83263665817997,2.83263665817997,-12.1533347784325,2.18429865658808,12,7,6,0,0,6,1,0,0,0,0,0,0,0,5.6156,0.71,112.00797784,1.45052920081388,0.681240912004788,0,-0.986247388204116,0.214235162033005,1.06508146241504
Bromochloromethane,DTXSID4021503,1.45960618812458,-77.000093639113,64.2952907195403,2.25959457587815,-1.14096964719909,-2.41699378229325,0,2.66835511004387,1.45960618812458,1.45960618812458,-13.113722739892,1.90529773009127,5,3,1,0,0,0,0,0,1,0,0,0,0,0,19.2549,0.47,127.902839844,0.752158929960311,1.1508137557665,0,-0.727382675962906,0.429049001230866,1.12662298643767
Chlorodifluoromethane,DTXSID6020301,1.00461293565098,-151.635435667042,-36.5186055549678,3.756235496176,-1.67356314242441,-1.37178832256117,0,0.555308967238034,1.00461293565098,1.00461293565098,-14.3390008592973,1.61125239412871,5,4,1,0,0,0,0,0,1,0,0,0,0,0,11.6946,0.161,85.973484152,1.00787825934983,0.879841960669057,0,-0.956926959827071,0.867958421383499,1.12564420456591
Chloroform,DTXSID1020306,1.96721320389483,-66.897908374632,63.3816539840991,2.43658252285009,-1.27514989682371,-2.58380357915344,0,2.68107195802561,1.96721320389483,1.96721320389483,-13.1096827483856,1.66198567165795,5,4,1,0,0,0,0,0,1,0,0,0,0,0,21.3642,0.409,117.914383072,1.03046772311181,1.43790978900686,0,-0.779763482004596,0.066503871296442,1.09075854424829
Chloromethyl methyl ether,DTXSID6020307,0.292940938946956,-95.990757312104,52.0090250320608,1.73155827749268,-0.079706386549667,-3.81833798536659,0,2.43756642125006,0.292940938946956,0.292940938946956,-11.3922033672862,0.901067980067449,9,4,2,1,0,0,0,0,1,1,1,0,0,9.23,17.6519,0.469,80.00289246,1.08495089264509,0.810965488391838,1,-0.767375374053101,0.935566448772598,1.1357839774749
Chloropentafluoroethane,DTXSID3026435,1.96691049370438,-104.852104405911,-34.8979184494334,3.82999505384532,-3.22943764771956,-0.176377892711277,3.06060149176004,0.433179766478464,1.96691049370438,1.96691049370438,-15.3313267092747,1.91312946381656,8,8,2,0,0,0,0,0,1,1,0,0,0,0,17.704,-0.159,153.96086878,1.2466866908284,0.878942307219687,0,-0.366266410981915,0.484774475460977,1.06425192919874
Chloropicrin,DTXSID0020315,1.91194111128619,-60.6286907454917,122.185890342622,1.71375527799294,-1.82222049349546,-2.47143883375383,7.39940872599095,3.07713309531361,1.91194111128619,1.91194111128619,-14.3031785960114,1.78992980721054,7,7,1,2,1,0,0,0,1,1,0,0,0,43.14,24.6027,0.664,162.89946128,1.28107546657771,0.664605608066866,0,0.418009434273881,0.698701865312175,1.04610157275613
Chlorothalonil,DTXSID0020319,3.0992147883215,238.997048097996,344.049024564344,-6.04705931716468,-5.54091932723593,-5.55156777547963,13.3236783923417,8.49259031296405,3.0992147883215,3.0992147883215,-11.547398391681,3.27096906463512,14,14,8,0,2,6,1,0,0,0,2,0,0,47.58,34.8596,1.859,263.88155872,1.87788156214087,0.74199529930279,0,0.167522724791771,0.004106583462377,1.29496651032276
Chlorpropham,DTXSID7020764,3.32600006721168,46.0770842291602,275.46539089185,-3.84309774967459,-3.41207580703915,-8.34970256007235,12.5823706863031,9.02426330252424,3.32599127736515,3.32530241846806,-10.8046566621225,2.42494316089235,26,14,10,2,1,6,1,0,0.3,4,3,1,0,38.33,29.6037,0.938,213.055656304,1.30407397960031,0.548859219872308,1,-1.18131442169699,0.013595744038535,1.63889841151263
Chlorpyrifos,DTXSID4020458,4.85182059920456,41.904596425237,371.59840729641,-4.5871750602184,-5.50068771899946,-5.67948482720074,18.0714868580729,10.5681314150508,4.85167471558771,4.85181876233403,-10.8292100990602,3.62395559060514,29,18,9,3,1,6,1,1,0.444444444444444,6,3,0,0,82.48,56.314,2.802,348.926283882,3.22730952979261,0.676790712074828,0,0.753433974788588,0.007416075116996,0.586785148666818
Chrysene,DTXSID0022432,5.76697862977419,216.83428820988,434.076297471583,-7.76973882502865,-7.69501081365264,-5.09075105521465,24.9061503259394,9.37103498697263,5.76697862977419,5.76697862977419,-10.4139043826606,5.31011465575139,30,18,18,0,0,18,4,0,0,0,0,0,1,0,0,1.603,228.093900384,2.56672484135472,2.53326884032768,0,0.393557407882534,0.013566832008904,0.966666928135547
Citric acid,DTXSID3020332,-1.66056607541941,156.098816543326,318.061346071294,-7.9099848990645,0.469938371256723,-10.1287555250058,0,7.91209614852532,-5.4298688243489,-7.32979587592966,-11.7258300798597,2.07695249944894,21,13,6,7,0,0,0,0,0.5,5,7,4,0,132.13,35.6239,1.351,192.027002596,0.589718374393894,0.611804259204635,1,-1.10330451001172,0.903220604014314,-7
Cocaine,DTXSID2038443,2.26037202893651,96.9039012670881,332.356031444192,-6.55036105029135,-2.32554604145674,-7.64518134878406,14.4003590181742,8.66041049765652,-0.022747692434208,1.72844148396836,-10.739372742016,2.9841880524065,43,22,17,4,1,6,3,2,0.529411764705882,5,5,0,0,55.84,49.4249,1.807,303.147058152001,0.844778534221077,0.52623208304462,1,-0.358700609761724,0.247140713657013,0.739307784547249
Coumarin,DTXSID7020348,1.53254288096864,71.5121184234242,296.974545880507,-3.00947702081544,-1.93015628895141,-7.3254156582461,7.92539954058403,5.67717477369417,1.53254288096864,1.53254288096864,-10.5817901373389,2.42754403335883,17,11,9,2,0,6,2,1,0,0,1,0,0,26.3,16.5352,1.795,146.036779432,1.1021179858007,0.551048054249849,1,-0.784227371883193,0.195445315878702,-6.37012068873114
Crotonaldehyde,DTXSID8024864,0.521851537329452,-65.1679323531204,93.9364249708765,1.79137799594497,0.027427838485692,-4.49044882850951,0,2.70074428714571,0.521851537329452,0.521851537329452,-10.4342682461906,1.02784899047907,11,5,4,1,0,0,0,0,0.25,1,1,0,0,17.07,22.2699,0.722,70.041864812,0.658888266489992,0.647101692915303,1,-0.913849681408659,0.682732810614013,1.13586049683989
Cumene,DTXSID1021827,3.82172861382206,-74.1275562988358,157.394267004578,0.509282048310584,-3.28607798837803,-2.06547917305752,14.2631259361807,3.96562771186755,3.82172861382206,3.82172861382206,-11.0818921075653,2.7167345286276,21,9,9,0,0,6,1,0,0.333333333333333,1,0,0,1,0,14.2678,0.514,120.093900384,1.68284103719916,1.1065676025793,0,-0.435340675749814,0.074277623792534,-2.73329933939988
Cumene hydroperoxide,DTXSID3024869,2.43604320904154,-0.32108678165382,245.312767422674,-2.33692970956579,-1.13435276466049,-5.7548161302567,8.46031326566851,7.04642383385398,2.43604315001758,2.4360385206266,-11.8128793552674,1.66854201290056,23,11,9,2,0,6,1,0,0.333333333333333,2,2,1,0,29.46,16.3326,0.981,152.083729624,1.16613770906512,0.728090978939904,0,-0.84034909878425,0.202565678454795,1.10079718022274
Cyanide,DTXSID6023991,-0.201610900817711,-13.001067842616,31.9090489620283,2.7241634753373,1.21878877059492,-3.72628909317561,NaN,0.437137954192967,-0.201610900817711,-0.201610900817711,-13.4684511940987,0.442021979774234,3,2,1,0,1,0,0,0,NaN,0,1,0,0,23.79,7.0145,0.311,27.010899032,0.296247688114412,0.996017803857304,1,-0.766120205716439,0.912773129267103,1.13708474836401
Cyanogen,DTXSID1023992,0.116496721026851,-20.4908574586929,225.305558699396,3.59769415119233,0.562849451518619,-6.87375595094038,0,2.60372491961744,0.116496721026851,0.116496721026851,-13.1423501393078,0.747908976133243,4,4,2,0,2,0,0,0,NaN,0,2,0,0,47.58,12.3972,1.733,52.006148,0.109748073814343,1.11120280254954,1,-0.821066026161326,0.871709363478398,1.1345604553321
Cyanogen chloride,DTXSID4021551,0.842725906503129,30.5158708279359,90.988032007946,3.06133345342955,0.44766479464927,-3.70475994385684,NaN,2.41275025551317,0.842725906503129,0.842725906503129,-13.7882296841829,1.61724857981728,3,3,1,0,1,0,0,0,NaN,0,1,0,0,23.79,12.7919,1.087,60.97192668,0.988518441655616,1.14019271245687,1,-0.699147354976869,0.871406537699616,1.1355672838058
Cyclohexane,DTXSID4021923,3.46867731828486,-64.0453327100407,78.6130224376112,1.96312300360705,-3.19544275697598,-0.738602489772298,4.20618408169034,3.21647347734352,3.46867731828486,3.46867731828486,-11.1434168026578,1.98456878341463,18,6,6,0,0,0,1,0,1,0,0,0,0,0,17.4696,0.277,84.093900384,1.89981817918479,1.60006177056357,0,-0.518263664724594,0.273610468469047,1.06840917036487
"Cyclohexane-1,1-diamine",DTXSID70591233,-2.15863915216136,82.1005858731531,242.516642021628,-0.609232898092092,-0.81222349570217,-7.1090535240979,2.00451368837773,7.5920081948536,-5.87516032476506,-3.98165429000093,-10.8586151324468,1.45347115126217,22,8,6,0,2,0,1,0,1,0,2,2,0,52.04,25.3028,0.698,114.115698448,0.579862782159731,1.00621234853115,0,-1.0901686935891,0.841460222101771,1.18829391629287
Cyclohexanol,DTXSID4021894,1.32541511497808,11.718533597244,155.359884901753,-0.048183252817682,-0.630847795057191,-5.30131310504521,3.18312996032638,4.81413853968351,1.32541396626371,1.32532387881608,-10.9067592838751,1.66938572721389,19,7,6,1,0,0,1,0,1,0,1,1,0,20.23,20.5205,0.56,100.088815004,0.681596554777268,0.666952772047725,1,-0.912385361371674,0.551516313280493,1.13367863952685
Cyclohexanone,DTXSID6020359,0.850157308002926,-17.7051538772004,145.210318072522,0.69436752806072,-0.824100184405886,-4.89299741258251,2.47044634878086,3.4877819118325,0.850157308002926,0.850157308002926,-11.2841262110855,1.71887066465039,17,7,6,1,0,0,1,0,0.833333333333333,0,1,0,0,17.07,23.1792,0.748,98.07316494,0.662780620587489,0.758011232303713,1,-1.12737820328983,0.652964265641278,1.0617269309604
Cyclohexene,DTXSID9038717,2.88475531568472,-57.1904731846434,76.4707091674255,2.14432458484622,-2.66066986084783,-1.36607897713011,2.51753336147443,3.22907350437245,2.88475531568472,2.88475531568472,-10.186039697499,1.94508012323859,16,6,6,0,0,0,1,0,0.666666666666667,0,0,0,0,0,25.0454,0.377,82.07825032,1.10757067531432,0.868101600227076,0,-0.215524827665606,0.329664640530174,1.08925850286588
Cyclohexylamine,DTXSID1023996,1.16496709914327,-9.1384251934898,132.727387901235,0.870472522992515,0.871228558333523,-5.10109619185056,3.80267894471605,4.74766293968217,-3.90623647039832,-2.00652549450729,-10.8838645295805,1.67137122465587,20,7,6,0,1,0,1,0,1,0,1,1,0,26.02,22.178,0.488,99.104799416,0.812667537255705,0.653469503722219,1,-0.833088364030689,0.828401476969731,1.13663936978355
Cyclonite,DTXSID9024142,0.742460176682667,199.571023111961,255.647503714125,-8.20210253341907,-3.36532863471656,-5.59765755135238,0.277445183299822,3.86887479104475,-2.88577968058373,-4.78567873373275,-12.4206027272727,1.65691772373983,21,15,3,6,6,0,1,1,1,3,3,0,0,139.14,31.8717,1.387,222.034881912,0.266685691179665,0.566179531360593,0,0.051607829980152,0.683482418537148,1.24592917338748
